					 Word Occurence Report
			Words with location & lines of occurence
==============================================================================
Word:                     Location:                 Lines
slightest                 textFile.txt              353
slightly                  textFile.txt              55
slimy                     textFile.txt              360
slip                      textFile.txt              470
slipped                   textFile.txt              462
slit                      textFile.txt              384
slope                     textFile.txt              345,656,662
slowly                    textFile.txt              51,81,264,275,279,285,362,408,723
slumber                   textFile.txt              238
slung                     textFile.txt              345
sly                       textFile.txt              327
small                     textFile.txt              23,113,378,394,588,662,668
smaller                   textFile.txt              424
smash                     textFile.txt              707
smile                     textFile.txt              55,57,123,205,694,747
smiled                    textFile.txt              41,506,558,604,612,690
smiles                    textFile.txt              327
smiling                   textFile.txt              39,97,117,171,456,526,542,656,662
smoking                   textFile.txt              608
smooth                    textFile.txt              139,370
smugglers                 textFile.txt              682
smuggling                 textFile.txt              642
snake                     textFile.txt              368
snapped                   textFile.txt              252
snatch                    textFile.txt              111
snatched                  textFile.txt              221
snatches                  textFile.txt              238
sneer                     textFile.txt              55,319
snobbishness              textFile.txt              628
snorted                   textFile.txt              319
so                        textFile.txt              1,3,25,29,31,41,55,61,89,111,135,139,141,177,179,211,225,238,242,248,277,319,325,345,374,378,382,390,400,410,412,474,500,512,528,538,544,552,560,566,586,588,594,608,620,624,626,630,654,678,682,688,698,707,709,721,729,731,735,737,739,741,749,751
soared                    textFile.txt              27
sociable                  textFile.txt              608
socially                  textFile.txt              91
society                   textFile.txt              3,93,119,139,534
soft                      textFile.txt              248,327
soil                      textFile.txt              380,382,500,534
solemn                    textFile.txt              454
solemnity                 textFile.txt              1
solicitor                 textFile.txt              412
solid                     textFile.txt              386,526
solitary                  textFile.txt              347
solitude                  textFile.txt              111
some                      textFile.txt              3,5,23,25,27,33,47,49,51,57,77,85,107,111,121,139,141,181,197,223,236,248,256,264,265,277,279,295,313,345,374,378,380,386,406,416,454,470,476,500,548,552,554,560,588,608,632,636,668,672,674,676,682,731,733
somebody                  textFile.txt              11,195,279,386,568,733
somehow                   textFile.txt              31,55,111,139,462,476,534,572
something                 textFile.txt              1,25,27,31,45,53,55,91,101,123,139,155,179,181,187,209,226,236,238,240,264,275,281,345,384,398,426,442,454,460,470,500,512,534,538,586,598,600,620,622,682,729,735,741
sometimes                 textFile.txt              1,117,327,386,731
somewhat                  textFile.txt              55,123,244
somewhere                 textFile.txt              248
somnambulist              textFile.txt              534
somnambulists             textFile.txt              534
son                       textFile.txt              195,713
songs                     textFile.txt              111
soon                      textFile.txt              31,250,360,400,470,510,566,600,622,624,739
sooner                    textFile.txt              512
sorry                     textFile.txt              29,175,177,572,614,650,698,731
sort                      textFile.txt              23,33,45,199,244,378,406,424,432,460,526,552,600,608,636,682,731,743
sorts                     textFile.txt              731
sought                    textFile.txt              33,360
soul                      textFile.txt              552,572
sound                     textFile.txt              111,209,384,428,454,733
sounds                    textFile.txt              129
source                    textFile.txt              678
South                     textFile.txt              707
southern                  textFile.txt              3,27
sowed                     textFile.txt              11
space                     textFile.txt              238,378,380,729
spaces                    textFile.txt              345
Spain                     textFile.txt              27
speak                     textFile.txt              5,61,111,295,297,440,508,578
speaker                   textFile.txt              25,201,285,688
speaking                  textFile.txt              111,191,209,238,275,277,420,508,719
specimen                  textFile.txt              139
spectacles                textFile.txt              240,398,400,656,662,690
speech                    textFile.txt              45,440,608,622,684
speed                     textFile.txt              662
spilling                  textFile.txt              215
spinster                  textFile.txt              572
spiral                    textFile.txt              264
spire                     textFile.txt              27
spirit                    textFile.txt              111,386,500,510,534,608
spirits                   textFile.txt              15
spiritual                 textFile.txt              588
spite                     textFile.txt              345,729
splendid                  textFile.txt              552
splendidly                textFile.txt              285
spoil                     textFile.txt              698
spoke                     textFile.txt              111,240,265,384,512,578,666
spoken                    textFile.txt              644
spontaneously             textFile.txt              737
sportsman                 textFile.txt              600,737
spot                      textFile.txt              388
sprang                    textFile.txt              648
sprawling                 textFile.txt              606,662
spread                    textFile.txt              275,287
spreading                 textFile.txt              25,197,370
spring                    textFile.txt              3,111,189,287,723
sprouted                  textFile.txt              27
sprung                    textFile.txt              384
square                    textFile.txt              345,412,602
Squire                    textFile.txt              1,5,9,11,13,15,31,33,43,47,49,57,83,87,89,91,93,95,111,123,139,145,151,185,191,209,217,225,226,230,262,265,275,307,351,353,372,380,386,400,462,470,568,588,600,608,624,630,694,696,702,706,707,709,721,729,733,735,737,739,745
Squire's                  textFile.txt              119,189,546,620,630,688,715,733
St                        textFile.txt              111,121,125,315,534
stage                     textFile.txt              1,546
stages                    textFile.txt              620
stain                     textFile.txt              446,498
stained                   textFile.txt              360
stalk                     textFile.txt              360
stammered                 textFile.txt              518
stand                     textFile.txt              67,199,476,552
standing                  textFile.txt              1,33,35,101,265,388,602,644,733
standpoint                textFile.txt              93
standstill                textFile.txt              347
stared                    textFile.txt              305,488
staring                   textFile.txt              309,345,602
starry                    textFile.txt              111
stars                     textFile.txt              27
start                     textFile.txt              614
started                   textFile.txt              238,488,600
startled                  textFile.txt              355,522,666,684
startling                 textFile.txt              660
state                     textFile.txt              406
statement                 textFile.txt              709
station                   textFile.txt              707
statue                    textFile.txt              3
statues                   textFile.txt              3
statuesque                textFile.txt              65
stay                      textFile.txt              236
staying                   textFile.txt              406,608
steadied                  textFile.txt              376
steadily                  textFile.txt              65,201,438,504
steady                    textFile.txt              240
stealing                  textFile.txt              588
stealthily                textFile.txt              209
steel                     textFile.txt              498
steep                     textFile.txt              29,157,345,408,662
steeped                   textFile.txt              382
steering                  textFile.txt              101
stems                     textFile.txt              27,264
step                      textFile.txt              211,225,552,688
stepping                  textFile.txt              226,731
steps                     textFile.txt              3,5,179,279,386
stick                     textFile.txt              55,81
sticks                    textFile.txt              135,230
stiff                     textFile.txt              101,694
stiffly                   textFile.txt              137
still                     textFile.txt              3,35,55,57,83,91,111,135,163,205,236,238,244,265,285,309,362,380,382,386,388,410,454,496,524,534,642,644,662,668,682,745
still-life                textFile.txt              113
stillness                 textFile.txt              223,386
sting                     textFile.txt              45
stir                      textFile.txt              696
stirred                   textFile.txt              265
stock                     textFile.txt              386,707
stone                     textFile.txt              3,31,179,277,285,380,442,662
stones                    textFile.txt              731
stonily                   textFile.txt              201
stood                     textFile.txt              25,45,55,67,81,101,179,187,217,223,226,260,275,279,345,360,382,384,390,408,412,414,508,644,694
stooped                   textFile.txt              492
stop                      textFile.txt              135,219,232,234,594,630,698
stopped                   textFile.txt              85,139,275,368,380,484
stories                   textFile.txt              353,745
Storing                   textFile.txt              33
storm                     textFile.txt              262
story                     textFile.txt              103,111,115,121,277,534,552,729,735,739
straddling                textFile.txt              345
straight                  textFile.txt              31,173,360,578,614,642,656
strain                    textFile.txt              265
strained                  textFile.txt              83
strange                   textFile.txt              23,55,93,111,225,345,508
strangely                 textFile.txt              277
stranger                  textFile.txt              27,57,61,71,85,406,608
strayed                   textFile.txt              378
streamed                  textFile.txt              662
street                    textFile.txt              570,594
streets                   textFile.txt              345
strength                  textFile.txt              662
stress                    textFile.txt              264
stretch                   textFile.txt              53,111,345
stretching                textFile.txt              25,333
stricken                  textFile.txt              111
strict                    textFile.txt              111,500
strides                   textFile.txt              29,221
strike                    textFile.txt              5,199,460
strip                     textFile.txt              398
stripped                  textFile.txt              426
strips                    textFile.txt              636
strode                    textFile.txt              3,29,141
strolled                  textFile.txt              240
strolling                 textFile.txt              238
strong                    textFile.txt              181,260,313,500,526,654,656
struck                    textFile.txt              209,315,325
structure                 textFile.txt              101,133,135
stuck                     textFile.txt              741
studied                   textFile.txt              376,378,498,731
study                     textFile.txt              398
stuff                     textFile.txt              636
stump                     textFile.txt              642
stunned                   textFile.txt              472,534
stupefaction              textFile.txt              526
stupid                    textFile.txt              49,733
style                     textFile.txt              139,195,737
suavely                   textFile.txt              129
subconscious              textFile.txt              137,265
subconsciously            textFile.txt              1,91
subject                   textFile.txt              157,566
subsided                  textFile.txt              386
substantiate              textFile.txt              739
such                      textFile.txt              23,25,31,45,75,105,189,211,285,299,386,418,462,500,534,552,656,682,704,707,737
sudden                    textFile.txt              355
suddenly                  textFile.txt              209,240,325,331,362,428,462,484,608,690,725
sufficiently              textFile.txt              408
suffocated                textFile.txt              374
suggest                   textFile.txt              500,562,588
suggested                 textFile.txt              27,226,428
suggesting                textFile.txt              345,739
suggestion                textFile.txt              502
suggestive                textFile.txt              25
suicidally                textFile.txt              386
sullen                    textFile.txt              31
sulphurous                textFile.txt              137
Sultan                    textFile.txt              572
summer                    textFile.txt              111,287,360,442
sun                       textFile.txt              65,179,195,265,360,362,534
sunbright                 textFile.txt              536
sunk                      textFile.txt              380,410
sunken                    textFile.txt              27
sunlight                  textFile.txt              345,374,412,506,644
sunny                     textFile.txt              107,141,359
sunrise                   textFile.txt              362
sunset                    textFile.txt              25,588,638
sunsets                   textFile.txt              386
sunshine                  textFile.txt              694
supernatural              textFile.txt              733
superstition              textFile.txt              13,236,733
superstitions             textFile.txt              704
support                   textFile.txt              125,127,632,735
suppose                   textFile.txt              17,43,101,230,244,289,460,538,560,568,586,654,674,682,704,733,737
supposed                  textFile.txt              23,87,101,360,618,630
supposing                 textFile.txt              586
sure                      textFile.txt              307,309,313,319,321,323,406,450,598,709,719
surely                    textFile.txt              450,640
surged                    textFile.txt              155
surgeon                   textFile.txt              398
surprise                  textFile.txt              85,91,161,223,580,698,725
surprised                 textFile.txt              319,362,380,518,548,612,698,737,739
surrender                 textFile.txt              542
surround                  textFile.txt              5
surrounded                textFile.txt              374
surrounding               textFile.txt              382
surroundings              textFile.txt              534
surveyed                  textFile.txt              656
suspect                   textFile.txt              678
suspected                 textFile.txt              654
suspicion                 textFile.txt              33,355,360,580,733
suspicions                textFile.txt              502,620
swagger                   textFile.txt              696
swallow                   textFile.txt              203
swallowed                 textFile.txt              189,195
swallowing                textFile.txt              203,207,384
swamps                    textFile.txt              374
swans                     textFile.txt              33
swarthy                   textFile.txt              55
swear                     textFile.txt              462
sweeping                  textFile.txt              608,725,745
swept                     textFile.txt              345
swiftly                   textFile.txt              129,181,470,540
swim                      textFile.txt              662
sword                     textFile.txt              101
symbolically              textFile.txt              151
sympathetically           textFile.txt              508
sympathy                  textFile.txt              33,277,572
table                     textFile.txt              3,51,89,93,105,109,123,145,173,189,215,221,225,226,236,240,277,287,307,311,325,331,345,376,462,506,600,608,612,620,634,636,644,650
tacitly                   textFile.txt              236
tackle                    textFile.txt              406,678
tactfully                 textFile.txt              93
tail                      textFile.txt              709
take                      textFile.txt              169,207,219,534,588,707
taken                     textFile.txt              91,510,608,739
takes                     textFile.txt              737
taking                    textFile.txt              745
tale                      textFile.txt              111,113,374,476,510,608,698,729,733,735,737
tales                     textFile.txt              191,195,199,264,538,540
talk                      textFile.txt              179,470,528,556,580,608,642,644,676,704
talked                    textFile.txt              109,315,353,608,676
talking                   textFile.txt              349,394,474,600
tall                      textFile.txt              3,9,181,362,390,398,608,648
taller                    textFile.txt              195
tangle                    textFile.txt              264
tangled                   textFile.txt              273,735
taper                     textFile.txt              105
tapped                    textFile.txt              105
tar-brush                 textFile.txt              117
tares                     textFile.txt              11
tarot                     textFile.txt              707
tarred                    textFile.txt              45
taste                     textFile.txt              31,189,588
taught                    textFile.txt              620
taunted                   textFile.txt              470
TBB                       textFile.txt              636
tea-party                 textFile.txt              113
tearing                   textFile.txt              696
teeth                     textFile.txt              376
telegraphy                textFile.txt              275
tell                      textFile.txt              103,107,159,195,197,230,262,400,476,510,528,538,540,598,630,704,729
telling                   textFile.txt              105,111,560
temper                    textFile.txt              15,733
temperament               textFile.txt              560
temple                    textFile.txt              345
temples                   textFile.txt              31
temporary                 textFile.txt              735
tempter                   textFile.txt              111
ten                       textFile.txt              135
tenantry                  textFile.txt              5
tenants                   textFile.txt              13
tent                      textFile.txt              287
terrace                   textFile.txt              53,151
terraced                  textFile.txt              3,51
territorial               textFile.txt              31
terrors                   textFile.txt              285,374
testify                   textFile.txt              678
tests                     textFile.txt              378
texture                   textFile.txt              55
tgether                   textFile.txt              123
than                      textFile.txt              23,27,55,111,119,161,165,173,179,189,195,209,211,299,309,360,386,398,412,442,466,498,510,588,608,622,630,654,656,682,688,696,721,735
Thank                     textFile.txt              512,676
that                      textFile.txt              1,3,5,11,15,23,25,27,31,33,47,53,55,65,67,73,81,91,93,101,103,111,113,117,123,125,127,129,135,139,141,155,159,165,175,179,181,185,187,189,191,195,197,199,203,207,209,211,223,225,230,236,238,240,246,256,265,275,277,279,285,291,295,303,307,309,319,323,325,327,333,337,345,347,355,360,366,372,374,378,380,382,384,386,390,394,398,400,404,406,410,412,420,424,426,428,442,450,452,460,462,464,466,470,474,476,498,500,510,512,518,528,530,534,538,540,544,546,552,554,560,562,566,572,580,584,586,588,592,600,602,608,614,620,622,624,626,630,632,636,642,650,654,656,660,662,668,678,682,686,688,696,698,704,707,709,723,727,729,731,733,735,737,739,741,747
that's                    textFile.txt              21,101,155,327,582,636,640,733
thaumaturgist             textFile.txt              127
the                       textFile.txt              1,3,5,9,11,13,15,17,23,25,27,29,31,33,35,37,41,43,45,47,49,51,53,55,57,59,61,65,71,75,77,79,81,83,85,89,91,93,95,99,101,103,105,109,111,113,117,119,121,123,125,127,133,135,137,139,141,143,145,147,149,151,155,157,163,165,167,169,171,173,175,179,181,183,185,187,189,191,195,197,199,201,203,205,207,209,211,215,217,219,221,223,225,226,228,230,234,236,238,240,244,246,248,254,256,258,260,262,264,265,267,271,273,275,277,279,281,283,285,287,289,291,293,295,299,301,305,307,309,311,313,315,317,319,321,323,325,327,331,335,337,345,347,349,351,353,355,357,359,360,362,364,366,370,372,374,376,378,380,382,384,386,388,390,394,396,398,400,404,406,408,410,412,416,420,422,424,426,428,432,434,436,438,440,442,444,446,448,450,452,454,460,462,464,466,470,474,482,486,488,490,498,500,502,506,508,510,512,514,526,528,530,534,536,538,540,546,548,550,552,560,564,566,568,570,572,574,576,578,580,584,586,588,590,592,594,596,598,600,602,604,606,608,610,612,614,618,620,622,624,628,630,632,634,636,638,640,642,644,646,648,650,652,654,656,658,660,662,664,666,668,672,674,676,678,682,684,686,688,692,694,696,698,700,702,704,706,707,709,711,713,715,717,719,721,723,725,727,729,731,733,735,737,739,741,743,745,747,751
theater                   textFile.txt              99
their                     textFile.txt              23,25,27,65,111,236,238,262,264,269,412,510,534,608,680,690,696,707,741,745,749
them                      textFile.txt              5,7,9,11,17,25,27,47,101,105,111,173,179,191,195,197,199,209,211,236,238,248,264,265,275,285,351,360,386,406,442,506,534,544,560,566,580,588,600,638,662,666,688,725,741,745,751
themselves                textFile.txt              236,380,500,656
Then                      textFile.txt              11,13,101,109,139,163,195,209,269,317,319,345,359,372,380,382,384,396,400,408,416,426,428,468,502,522,532,534,540,558,580,588,658,660,670,682,704,733,747
theories                  textFile.txt              745
There                     textFile.txt              5,25,33,49,71,79,101,111,121,141,155,195,199,240,262,264,265,277,287,331,345,353,355,372,374,376,378,380,386,406,418,424,426,430,454,460,462,498,500,510,512,534,538,560,564,572,600,620,624,650,668,670,678,682,688,707,709,713,733,735,739,741
there's                   textFile.txt              197,230,289,291,396,406,462,580,707
therefore                 textFile.txt              448,608
These                     textFile.txt              47,139,141,197,238,345,380,446,480,482,486,500,600,630,656,672,741,745
they                      textFile.txt              5,19,21,25,27,33,51,101,111,119,139,169,179,185,189,191,195,197,199,209,211,236,238,264,265,273,311,315,341,345,360,368,380,398,442,506,512,560,566,590,636,644,652,656,662,688,696,725,729,733,741,745,747
they'll                   textFile.txt              195
they're                   textFile.txt              47
they've                   textFile.txt              351,620
thick                     textFile.txt              27
thicket                   textFile.txt              378,446
thieves                   textFile.txt              588
thin                      textFile.txt              25,57,105
thing                     textFile.txt              33,79,111,169,211,285,378,382,400,462,474,500,538,580,586,600,620,630,632,636,678,704,733,741
things                    textFile.txt              1,31,47,101,111,141,181,189,191,345,386,406,442,446,500,512,534,552,588,590,600,620,672,674,733
think                     textFile.txt              19,73,75,117,121,135,149,207,211,230,289,297,317,327,396,406,438,460,462,474,502,528,534,548,588,610,620,650,672,676,678,704,731,733,741,745
thinking                  textFile.txt              244,450,512,745
thinks                    textFile.txt              454
thinner                   textFile.txt              25
thinning                  textFile.txt              57,608
Thirteen                  textFile.txt              215
this                      textFile.txt              5,23,25,27,33,41,53,57,67,85,89,95,99,103,111,123,125,139,141,151,163,167,171,195,197,207,225,234,248,264,265,273,293,327,333,345,353,366,380,386,394,396,416,420,426,454,470,474,476,494,500,502,510,512,528,534,538,548,556,560,570,574,596,600,608,620,630,632,636,644,652,660,664,672,674,678,682,694,696,698,700,704,707,717,731,733
thistles                  textFile.txt              384
Thomas                    textFile.txt              678
thoroughly                textFile.txt              382
those                     textFile.txt              23,33,101,119,191,211,215,244,293,353,360,366,368,386,398,470,534,668,682,704,733,745
Thou                      textFile.txt              482
though                    textFile.txt              3,23,31,51,65,101,103,111,119,121,189,197,236,360,364,380,410,474,500,654,656,696,725,729,743
thought                   textFile.txt              101,226,404,454,498,580,586,600,622,668,686,698,721,739,741
thoughtfully              textFile.txt              103,532,586
thoughts                  textFile.txt              390,408
thousand                  textFile.txt              23,219,534
thousands                 textFile.txt              707,741
threading                 textFile.txt              360
three                     textFile.txt              27,35,236,238,384,600
three-headed              textFile.txt              27
threw                     textFile.txt              77,408,446,604
thrive                    textFile.txt              47
throat                    textFile.txt              55
throne                    textFile.txt              552
through                   textFile.txt              53,55,181,236,264,378,400,436,620,656,690,707,733
throw                     textFile.txt              189,211
throwing                  textFile.txt              232
thrown                    textFile.txt              67,236,380,386,474
thrust                    textFile.txt              223,570
thunderbolt               textFile.txt              211,729
Thus                      textFile.txt              1,33,111,223,364,678,737
tide                      textFile.txt              682,686,688
tideless                  textFile.txt              111
tightening                textFile.txt              608
till                      textFile.txt              111,165,209,232,295,440,735
tilted                    textFile.txt              345
timber                    textFile.txt              45,163
time                      textFile.txt              15,51,111,151,238,265,273,277,319,327,360,376,404,462,510,512,548,600,608,630,632,636,644,660,668,682,707,711,735,737,739,747
times                     textFile.txt              600
tinged                    textFile.txt              27
tingling                  textFile.txt              508
tiny                      textFile.txt              139,386
titanic                   textFile.txt              25
tittlebats                textFile.txt              442
to                        textFile.txt              1,3,5,9,13,15,17,23,25,31,33,45,47,49,51,53,55,57,59,61,85,89,91,93,99,101,105,107,111,123,135,137,141,147,151,153,155,157,163,167,175,179,181,183,189,191,195,199,201,209,215,225,226,234,236,240,264,265,267,269,273,275,277,279,285,287,289,291,295,297,299,301,305,319,323,327,337,339,341,343,345,347,349,351,353,359,360,362,364,374,376,378,380,382,386,394,396,398,400,406,408,410,412,418,438,440,442,450,452,454,462,470,474,490,498,500,502,504,508,510,512,516,528,534,538,540,542,544,546,548,550,552,560,566,572,578,580,586,588,590,592,594,600,604,608,612,614,618,620,624,628,630,632,634,642,648,650,656,660,662,670,672,676,678,680,682,688,696,698,704,707,709,715,719,721,723,725,729,731,733,735,737,739,741,745
To-day                    textFile.txt              656
to-morrow                 textFile.txt              333
to-night                  textFile.txt              406
together                  textFile.txt              27,31,238,386,500,512,514,516,600
toil                      textFile.txt              412
toiled                    textFile.txt              264
told                      textFile.txt              103,191,279,396,398,534,598,618,630,678,704,737,739,741
tomfool                   textFile.txt              219
tomorrow                  textFile.txt              406
tones                     textFile.txt              139,228,283,508
tons                      textFile.txt              327
too                       textFile.txt              1,33,55,123,137,151,155,203,299,313,398,406,462,534,538,698,709,739,745
took                      textFile.txt              169,225,343,386,400,432,510,552,620,660,739
tool                      textFile.txt              183,634
Tooting                   textFile.txt              572
top                       textFile.txt              362,470,682,696,733
topped                    textFile.txt              35,390,656
topsy-turvy               textFile.txt              660
topsy-turvydom            textFile.txt              111
tore                      textFile.txt              660
torn                      textFile.txt              111
tossing                   textFile.txt              660
touch                     textFile.txt              105,117,508
touched                   textFile.txt              3,121,602
tourist                   textFile.txt              197
tow-colored               textFile.txt              608
toward                    textFile.txt              3,25,27,141,157,163,173,179,225,226,275,345,374,394,536,584,620,652,656,751
tower                     textFile.txt              552
towering                  textFile.txt              27
towers                    textFile.txt              360,737
trace                     textFile.txt              353
traced                    textFile.txt              707,739
traces                    textFile.txt              534
track                     textFile.txt              51
tracks                    textFile.txt              380
trade                     textFile.txt              45,560
trading                   textFile.txt              23
tradition                 textFile.txt              534
traditional               textFile.txt              15
traditions                textFile.txt              5,474
tragedy                   textFile.txt              15,566
tragic                    textFile.txt              23,277
trailed                   textFile.txt              25
train                     textFile.txt              707
training                  textFile.txt              544
tramp                     textFile.txt              57
trampled                  textFile.txt              378,534
trance                    textFile.txt              35
tranquil                  textFile.txt              345
transcendental            textFile.txt              544
transmigration            textFile.txt              111
traveler                  textFile.txt              364,380
traveler's                textFile.txt              277,698
traveling                 textFile.txt              656
travels                   textFile.txt              31,345
treated                   textFile.txt              75
tree                      textFile.txt              3,27,51,89,101,111,135,159,167,189,195,197,287,311,319,341,345,360,362,366,374,376,508,534,600,650,656,737
tree-top                  textFile.txt              111
trees                     textFile.txt              3,9,15,25,35,43,47,53,55,57,81,101,111,125,127,129,131,159,179,181,189,191,195,197,203,207,209,211,215,219,225,236,244,246,262,264,317,319,345,347,353,360,380,388,442,454,460,462,474,534,600,608,698,704,707,723,729,731,733,735,737,739,741
Treherne                  textFile.txt              33,87,89,123,125,131,135,141,145,147,151,161,187,211,226,228,236,242,248,254,262,269,277,450,470,474,500,512,538,568,576,578,580,590,598,606,608,632,656,660,664,698,725,735
Treherne's                textFile.txt              189,205
Trehernes                 textFile.txt              650
trespasser                textFile.txt              57
trial                     textFile.txt              93
triangular                textFile.txt              345
tribal                    textFile.txt              139
tribe                     textFile.txt              111
tribute                   textFile.txt              544
trick                     textFile.txt              240,707
tricks                    textFile.txt              1
tried                     textFile.txt              704,733,735
trifurcation              textFile.txt              27
trinity                   textFile.txt              264
triple                    textFile.txt              345
tropical                  textFile.txt              195,374
troubadour                textFile.txt              662
trouble                   textFile.txt              271,353,630
Troy                      textFile.txt              552
true                      textFile.txt              1,35,119,327,412,462,608,620,739,741
truer                     textFile.txt              412
truly                     textFile.txt              121
trunk                     textFile.txt              101,370
trust                     textFile.txt              500,676,741
trusted                   textFile.txt              396,741
truth                     textFile.txt              279,444,560,668,735,745
try                       textFile.txt              540,741
trying                    textFile.txt              105,398
tuft                      textFile.txt              55
tumble                    textFile.txt              642
tumbled                   textFile.txt              195,426,662
tumbling                  textFile.txt              53
tune                      textFile.txt              105
tunnels                   textFile.txt              682,707
turf                      textFile.txt              5,209
Turkey                    textFile.txt              572
turn                      textFile.txt              33,662,704,715,721
turned                    textFile.txt              223,226,240,368,374,398,422,440,510,588,658,694
turning                   textFile.txt              25,89,265,285,360,470,751
turns                     textFile.txt              731
twentieth                 textFile.txt              707
twenty                    textFile.txt              380,600
twig                      textFile.txt              372,380
twilight                  textFile.txt              111,181,189,225,360,386
two                       textFile.txt              33,55,199,219,225,287,319,412,424,442,546,588,600,630,644,707
twopence                  textFile.txt              219
type                      textFile.txt              23,133,139,265,327,390,398,412
ugly                      textFile.txt              462
ultimately                textFile.txt              225,678
umbrella                  textFile.txt              608
unable                    textFile.txt              57
unaccountably             textFile.txt              345
unaltered                 textFile.txt              57
uncertain                 textFile.txt              281
uncivilized               textFile.txt              327
Uncle                     textFile.txt              117
uncomfortable             textFile.txt              93
uncommon                  textFile.txt              55
uncommonly                textFile.txt              554
unconditionally           textFile.txt              291
under                     textFile.txt              3,31,47,51,55,89,111,189,195,211,213,215,244,345,360,372,376,380,410,426,490,510,540,644,656,682,688,731,735
undergrowth               textFile.txt              181,359
underneath                textFile.txt              424
understand                textFile.txt              125,127,203,209,327,390,406,534,584,586,704,709
understanding             textFile.txt              327,626
understands               textFile.txt              534
understood                textFile.txt              65,380,408,534,731
undertaker                textFile.txt              394
underworld                textFile.txt              376
undiminished              textFile.txt              706
undiplomatic              textFile.txt              33
undiscovered              textFile.txt              733
undo                      textFile.txt              600
unearthly                 textFile.txt              586
uneasily                  textFile.txt              508
uneasy                    textFile.txt              238,570
unexpected                textFile.txt              578
unfamiliar                textFile.txt              5
unhappy                   textFile.txt              277,546,608
unholy                    textFile.txt              47
unimportant               textFile.txt              474
uninterrupted             textFile.txt              729
unique                    textFile.txt              23,33,378,424,678
united                    textFile.txt              412
universe                  textFile.txt              608
unknown                   textFile.txt              500,548
unless                    textFile.txt              474,733
unnatural                 textFile.txt              238,654
unnecessary               textFile.txt              213
unpacked                  textFile.txt              612
unpleasant                textFile.txt              600
unprofessional            textFile.txt              410
unreason                  textFile.txt              696
unreasonably              textFile.txt              400
unruffled                 textFile.txt              743
unscrupulous              textFile.txt              157
unseen                    textFile.txt              707
unstrap                   textFile.txt              612
unsympathetic             textFile.txt              538
Until                     textFile.txt              240,598
unusual                   textFile.txt              498,678
unwell                    textFile.txt              29
unwrap                    textFile.txt              634
up                        textFile.txt              27,33,47,49,65,101,145,155,181,189,195,217,219,221,238,260,262,269,305,315,345,351,392,394,396,410,414,442,474,492,498,500,506,508,534,558,560,590,608,620,632,634,644,650,660,662,678,692,698,704,723,735,739
upon                      textFile.txt              1,31,51,55,81,111,119,151,163,364,374,622,632
upper                     textFile.txt              51,656
upset                     textFile.txt              1,171
upward                    textFile.txt              362
urns                      textFile.txt              3,179
us                        textFile.txt              107,195,207,242,262,285,462,470,476,500,504,534,540,642,650,676
use                       textFile.txt              406,452,544,636,704
used                      textFile.txt              450,682,707,745
useful                    textFile.txt              31,636
uses                      textFile.txt              572
usual                     textFile.txt              25,223,528
utter                     textFile.txt              386
utterance                 textFile.txt              578
vacancy                   textFile.txt              690
vacantly                  textFile.txt              408
vagabond                  textFile.txt              552
vague                     textFile.txt              107,195
vaguely                   textFile.txt              600,608,622
valor                     textFile.txt              552
Vane                      textFile.txt              1,19,23,29,33,49,57,83,101,107,113,123,175,193,197,213,217,275,277,281,307,323,345,353,372,380,408,474,476,502,506,566,694,735
Vane's                    textFile.txt              1,91,289,372,430,454,470
vanish                    textFile.txt              624,709
vanished                  textFile.txt              53,195,226,240,275
vanishing                 textFile.txt              240,588,596,707,729
vanity                    textFile.txt              105,698
vapor                     textFile.txt              25
varied                    textFile.txt              550,590,592
varies                    textFile.txt              500
varnished                 textFile.txt              139
vast                      textFile.txt              733
vastly                    textFile.txt              500
vegetable                 textFile.txt              133,135,141,195,374
vegetation                textFile.txt              360
veil                      textFile.txt              25
velvet                    textFile.txt              608
venerable                 textFile.txt              1
venture                   textFile.txt              733
ventured                  textFile.txt              265
verdict                   textFile.txt              608
verified                  textFile.txt              733
Verses                    textFile.txt              33
versification             textFile.txt              33
very                      textFile.txt              3,31,33,39,55,93,133,141,143,173,195,234,236,238,252,289,297,345,347,372,378,398,410,428,474,476,504,512,534,554,556,572,592,600,608,640,644,678,682,704,707,709,723,731,733
vibrant                   textFile.txt              438
view                      textFile.txt              277,345,510,580,588,620,672,735
vigil                     textFile.txt              248,622
vigilance                 textFile.txt              368
vigorous                  textFile.txt              173
viler                     textFile.txt              169
village                   textFile.txt              27,141,277,285,301,345,394,412,462,608,630,646,731,733,751
villagers                 textFile.txt              101
villains                  textFile.txt              731
violent                   textFile.txt              630
visage                    textFile.txt              5
visibly                   textFile.txt              173
visited                   textFile.txt              111
